🌐央视频道,#genre#
CCTV3,http://27.184.29.216:12312/rtp/239.254.201.152:7205
CCTV3,https://stream1.freetv.fun/cctv3-26.m3u8
CCTV3,https://stream1.freetv.fun/ipv6-cctv-3-17.m3u8
CCTV3,https://stream1.freetv.fun/cctv3-2.m3u8
CCTV3,https://stream1.freetv.fun/cctv3-6.m3u8
CCTV3,https://stream1.freetv.fun/cctv3-23.m3u8
CCTV3,https://stream1.freetv.fun/cctv3-47.m3u8
CCTV3,https://stream1.freetv.fun/cctv-3gao-qing-4.m3u8
CCTV3,https://stream1.freetv.fun/cctv3-21.m3u8
CCTV3,https://stream1.freetv.fun/cctv3-15.m3u8
CCTV4,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/cctv4hd/1500/index.m3u8?msisdn=20251124220023ae4b39fa7b5a49d786d1623cc0c18694&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20251124220023&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=106.13.250.90&SecurityKey=20251124220023&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=30643491b61199c252ee9e9b9ebbf02f&ddCalcu=f320e062f41b30b4e991bb96e191e9e92c52
CCTV4,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv4ouhd/51/index.m3u8?msisdn=2025112422002332553a4a53b44fbc92586762e6d77c5b&mdspid=&spid=699004&netType=0&sid=2200179315&pid=2028597139&timestamp=20251124220023&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807419&ParentNodeID=-99&assertID=2200179315&client_ip=106.13.250.90&SecurityKey=20251124220023&promotionId=&mvid=2200179315&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=270a1d7ff48c60e731bdcce0e4a4ed72&ddCalcu=2277ed02ea8410ad47ef0fe4c8ccd6b01e37
CCTV4,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv4meihd/51/index.m3u8?msisdn=20251124220023d190d0498fe842f9939f7aa80a28ba4a&mdspid=&spid=699004&netType=0&sid=2200179344&pid=2028597139&timestamp=20251124220023&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807416&ParentNodeID=-99&assertID=2200179344&client_ip=106.13.250.90&SecurityKey=20251124220023&promotionId=&mvid=2200179344&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=25205d1f5db3146922b55480a29a1e39&ddCalcu=9235ee22108a509d21af058d4b5351b42629
CCTV4,http://114.254.33.252:18888/rtp/239.3.1.105:8092
CCTV4,http://118.78.196.204:55555/rtp/226.0.2.156:9160
CCTV4,http://1.58.246.115:4000/rtp/229.58.190.131:5000
CCTV4,http://115.171.80.57:1688/rtp/225.1.8.4:8092
CCTV4,http://223.198.242.106:4000/rtp/239.253.64.196:5140
CCTV4,http://116.235.57.69:4022/rtp/239.45.0.2:5140
CCTV4,http://1.195.227.213:8822/rtp/239.16.20.4:10040
CCTV4,http://121.29.141.197:4022/rtp/239.253.92.251:6141
CCTV4,http://111.162.204.74:8686/rtp/225.1.1.150:5002
CCTV4,http://180.105.201.177:9981/rtp/239.49.8.131:6000
CCTV4,http://61.159.135.155:4022/rtp/238.255.2.92:5999
CCTV4,http://60.172.82.22:8686/rtp/238.1.78.236:7760
CCTV4,http://111.113.88.198:2000/rtp/239.121.4.134:8786
CCTV4,http://27.191.201.134:19999/rtp/239.254.200.190:6307
CCTV4,http://1.58.246.115:4001/rtp/229.58.190.131:5000
CCTV4,http://223.167.230.235:4022/rtp/239.45.0.2:5140
CCTV4,http://121.231.65.86:8095/rtp/239.49.8.131:6000
CCTV4,http://114.107.44.68:8188/rtp/238.1.78.236:7760
CCTV4,http://218.86.185.35:8188/rtp/238.255.2.92:5999
